transaction_id,account_id,txn_date,txn_type,amount
1350,269,2024-08-05,fee,8188.59
1351,270,2024-08-12,dividend,-4413.73
1352,270,2023-10-22,deposit,4694.49
1353,270,2023-12-22,dividend,5504.75
1354,270,2024-02-05,fee,4195.41
1355,270,2024-03-01,withdrawal,-1262.98
1356,271,2024-04-13,dividend,769.97
1357,271,2024-12-16,withdrawal,3529.23
1358,271,2024-12-16,dividend,9185.31
1359,271,2025-06-10,withdrawal,-2631.02
1360,271,2024-11-13,fee,8744.45
1361,271,2024-05-20,withdrawal,1169.17
1362,272,2024-01-13,deposit,-3852.0
1363,272,2024-05-31,deposit,6498.09
1364,272,2024-02-24,fee,1764.04
1365,272,2023-08-01,fee,2590.97
1366,272,2023-01-28,dividend,-3902.07
1367,272,2024-01-26,dividend,154.87
1368,272,2025-05-26,dividend,-2083.95
1369,272,2023-01-11,deposit,-1240.91
1370,273,2023-12-01,withdrawal,5054.43
1371,273,2024-05-11,dividend,1920.35
1372,273,2024-07-15,deposit,4855.34
1373,273,2023-05-24,dividend,2061.82
1374,273,2025-05-11,fee,-2579.5
1375,273,2024-09-13,deposit,-3492.27
1376,273,2023-05-08,fee,3019.81
1377,274,2023-03-21,withdrawal,5070.88
1378,274,2024-11-24,deposit,-901.22
1379,274,2024-01-02,dividend,-2330.9
1380,274,2024-11-22,deposit,2984.48
1381,274,2024-12-14,dividend,-4283.66
1382,275,2024-02-04,deposit,5355.2
1383,275,2023-02-23,dividend,3973.08
1384,275,2025-03-01,deposit,660.93
1385,275,2023-09-13,withdrawal,619.67
1386,275,2023-07-24,withdrawal,-3629.2
1387,275,2023-01-29,dividend,9839.36
1388,275,2025-04-20,fee,-2117.72
1389,276,2023-08-14,deposit,9381.18
1390,276,2025-03-27,deposit,7530.78
1391,276,2025-01-11,withdrawal,-2494.29
1392,276,2024-06-08,dividend,-3384.74
1393,276,2023-11-27,fee,3430.81
1394,276,2024-10-01,withdrawal,-1893.21
1395,276,2024-03-14,dividend,-3187.94
1396,277,2024-01-01,deposit,-149.48
1397,277,2024-02-16,deposit,4809.89
1398,277,2024-02-03,deposit,-1808.48
1399,278,2024-11-04,deposit,7226.27
1400,278,2023-02-14,fee,-3990.03
1401,278,2024-02-25,withdrawal,-476.99
1402,279,2023-04-15,dividend,5687.97
1403,279,2023-09-15,withdrawal,9385.52
1404,279,2024-10-08,fee,5444.73
1405,279,2023-12-07,withdrawal,-2370.03
1406,279,2025-05-21,fee,4995.56
1407,279,2023-12-10,deposit,-4735.27
1408,280,2024-01-27,dividend,2665.39
1409,280,2024-05-30,withdrawal,3812.03
1410,280,2023-08-27,deposit,-4681.8
1411,280,2023-11-13,deposit,-1454.06
1412,280,2025-02-14,dividend,-1346.81
1413,280,2023-03-03,deposit,-2936.67
1414,281,2023-07-26,fee,-2724.94
1415,281,2024-10-19,withdrawal,-4431.4
1416,281,2025-01-26,dividend,8159.98
1417,281,2023-10-12,withdrawal,-236.92
1418,281,2024-06-17,deposit,6876.7
1419,282,2025-02-07,fee,-4644.6
1420,282,2023-12-17,fee,-1366.27
1421,282,2024-11-11,deposit,9825.64
1422,282,2024-09-14,withdrawal,8090.59
1423,282,2023-07-07,fee,1635.41
1424,283,2025-06-09,deposit,2374.63
1425,283,2023-02-23,withdrawal,4515.5
1426,284,2023-05-09,withdrawal,-3623.61
1427,284,2023-08-30,withdrawal,2611.37
1428,284,2025-01-12,dividend,2006.11
1429,285,2023-09-08,withdrawal,1360.25
1430,285,2023-11-07,withdrawal,-719.71
1431,285,2024-10-12,dividend,-1978.98
1432,286,2023-03-23,dividend,9265.2
1433,286,2024-02-12,fee,665.76
1434,286,2024-03-27,dividend,1340.46
1435,286,2025-02-17,dividend,-2661.82
1436,286,2023-01-21,dividend,6428.94
1437,286,2025-05-24,dividend,-3751.51
1438,286,2024-09-01,fee,3057.97
1439,286,2023-09-21,withdrawal,706.75
1440,287,2023-10-18,dividend,627.2
1441,287,2023-03-15,dividend,-1.49
1442,287,2023-07-20,dividend,-2679.13
1443,287,2023-01-05,withdrawal,-4807.49
1444,288,2024-05-18,fee,1068.33
1445,288,2024-02-09,dividend,9557.39
1446,288,2024-01-29,fee,2343.27
1447,288,2024-02-23,deposit,8274.99
1448,288,2024-01-30,deposit,8981.94
1449,288,2023-07-18,withdrawal,6444.26
1450,289,2024-06-05,fee,5636.93
1451,289,2024-12-14,fee,-4134.43
1452,289,2024-03-10,dividend,6034.96
1453,289,2024-05-04,withdrawal,-4482.39
1454,290,2024-10-08,fee,5598.38
1455,290,2024-12-15,deposit,4985.13
1456,290,2023-09-25,withdrawal,4081.53
1457,290,2023-09-18,withdrawal,-1288.78
1458,290,2023-01-13,withdrawal,-3249.04
1459,290,2024-10-21,deposit,5674.14
1460,290,2024-02-12,dividend,5591.05
1461,290,2024-06-14,deposit,8649.24
1462,291,2025-04-29,withdrawal,1403.07
1463,291,2024-05-27,fee,9515.25
1464,291,2024-08-23,dividend,-380.32
1465,291,2025-02-09,dividend,8146.01
1466,291,2023-04-22,deposit,4542.7
1467,292,2025-04-13,fee,-2859.3
1468,292,2025-02-05,withdrawal,969.55
1469,292,2023-01-07,fee,9805.38
1470,292,2023-01-02,dividend,-3546.94
1471,292,2024-06-21,dividend,1252.63
1472,292,2025-01-20,fee,1464.24
1473,292,2024-01-19,withdrawal,-2204.0
1474,292,2023-07-22,withdrawal,2297.07
1475,293,2024-04-06,deposit,3506.38
1476,293,2023-07-10,withdrawal,-1985.89
1477,293,2025-04-08,withdrawal,6387.47
1478,293,2025-06-11,fee,1131.89
1479,293,2025-06-08,deposit,4546.5
1480,293,2023-10-28,deposit,-3714.39
1481,294,2023-03-07,fee,132.28
1482,294,2024-05-04,withdrawal,2277.92
1483,295,2023-01-10,deposit,-4084.15
1484,295,2024-11-12,deposit,3736.68
1485,295,2023-04-10,deposit,-1833.97
1486,295,2024-01-20,deposit,4044.77
1487,295,2024-05-12,fee,2098.48
1488,295,2024-09-10,fee,1441.8
1489,295,2024-11-29,fee,8352.28
1490,295,2025-04-16,fee,-1406.04
1491,296,2024-01-23,dividend,4162.14
1492,296,2025-06-13,fee,-46.17
1493,296,2023-01-04,deposit,1853.79
1494,296,2025-01-12,dividend,7531.32
1495,297,2024-09-08,deposit,-3156.58
1496,297,2024-12-17,fee,6271.6
1497,297,2024-01-13,withdrawal,1778.77
1498,298,2024-06-11,dividend,1196.9
1499,298,2023-01-04,withdrawal,9792.72
1500,298,2023-01-18,fee,4506.66
1501,298,2025-04-06,deposit,6037.2
1502,298,2023-08-28,dividend,4101.45
1503,298,2025-01-26,dividend,4188.89
1504,298,2023-12-23,deposit,1418.74
1505,299,2025-01-21,deposit,772.88
1506,299,2024-12-30,withdrawal,-2852.58
1507,299,2023-05-11,deposit,2468.88
1508,299,2023-11-05,deposit,7485.31
1509,299,2023-06-22,dividend,8446.13
1510,300,2024-11-09,dividend,3110.02
1511,300,2023-08-05,withdrawal,-2443.5
1512,301,2023-04-19,deposit,1523.4
1513,301,2023-06-14,deposit,8935.05
1514,301,2024-01-28,fee,6494.63
1515,301,2025-01-06,withdrawal,-1135.57
1516,301,2024-11-17,dividend,-3153.53
1517,301,2024-07-01,withdrawal,4503.22
1518,301,2023-04-03,dividend,6933.11
1519,302,2024-08-12,withdrawal,6495.06
1520,302,2024-10-21,deposit,148.39
1521,302,2024-10-31,dividend,4631.53
1522,302,2025-04-07,dividend,-1499.49
1523,303,2023-10-25,deposit,-3684.79
1524,303,2023-12-15,deposit,6108.72
1525,303,2025-02-01,withdrawal,9130.12
1526,303,2023-05-11,fee,7799.95
1527,304,2023-11-15,deposit,-4071.73
1528,304,2025-05-17,withdrawal,822.18
1529,304,2023-11-24,dividend,6569.21
1530,304,2024-06-16,withdrawal,4956.14
1531,304,2023-04-20,withdrawal,929.69
1532,305,2023-11-20,dividend,-2829.49
1533,305,2025-05-07,fee,-1716.44
1534,305,2023-05-31,dividend,4021.98
1535,305,2025-02-03,withdrawal,4980.26
1536,305,2024-09-05,deposit,-197.91
1537,305,2023-10-08,deposit,9952.73
1538,306,2024-10-08,dividend,7430.31
1539,306,2023-10-26,dividend,5562.11
1540,306,2023-03-02,dividend,9717.14
1541,306,2023-06-06,fee,7418.27
1542,306,2025-05-18,withdrawal,5989.87
1543,306,2024-12-18,withdrawal,6035.88
1544,306,2025-05-27,withdrawal,2312.57
1545,307,2025-04-14,fee,4888.75
1546,307,2023-01-23,withdrawal,3219.14
1547,307,2024-03-08,fee,5168.48
1548,307,2025-02-14,fee,870.44
1549,307,2024-06-24,deposit,5901.32
1550,308,2024-12-18,withdrawal,7843.78
1551,308,2023-04-10,dividend,-3036.49
1552,308,2025-05-20,deposit,9018.63
1553,308,2024-04-13,fee,4819.51
1554,309,2024-03-28,withdrawal,5439.33
1555,309,2023-05-29,fee,-1853.5
1556,309,2025-01-22,withdrawal,4768.57
1557,309,2025-01-13,fee,7842.12
1558,309,2024-11-25,deposit,6782.49
1559,309,2024-01-21,withdrawal,9255.97
1560,310,2023-02-27,withdrawal,-3559.28
1561,310,2023-07-03,dividend,9175.95
1562,310,2024-06-11,deposit,4751.47
1563,310,2023-06-02,dividend,4404.59
1564,310,2023-09-08,dividend,-4490.11
1565,311,2024-05-15,dividend,-459.66
1566,311,2024-10-30,withdrawal,6178.0
1567,311,2025-03-07,deposit,1955.11
1568,312,2023-10-09,dividend,4485.0
1569,312,2024-01-12,dividend,-4825.96
1570,312,2023-03-26,deposit,-3169.23
1571,312,2023-01-24,withdrawal,3802.76
1572,312,2023-10-08,dividend,5405.89
1573,312,2025-03-24,deposit,3893.19
1574,312,2024-05-10,dividend,9999.31
1575,312,2023-11-02,dividend,3571.35
1576,313,2023-03-07,fee,5706.52
1577,313,2024-02-20,withdrawal,7193.02
1578,314,2024-07-23,dividend,7261.94
1579,314,2023-03-07,dividend,2783.52
1580,315,2025-02-10,deposit,6294.82
1581,315,2023-07-05,deposit,7930.05
1582,315,2023-01-06,withdrawal,3320.83
1583,315,2023-05-06,fee,-4412.85
1584,315,2024-10-30,withdrawal,-2581.85
1585,315,2025-05-21,fee,6296.03
1586,316,2024-06-02,deposit,-521.33
1587,316,2024-03-09,withdrawal,9656.55
1588,317,2023-09-12,deposit,-491.0
1589,317,2024-11-05,fee,3011.54
1590,317,2024-08-13,withdrawal,2356.64
1591,317,2024-06-19,fee,8661.75
1592,317,2024-09-12,fee,3073.14
1593,317,2024-12-05,withdrawal,-3514.86
1594,317,2023-08-31,deposit,-4448.99
1595,318,2025-05-26,fee,7489.42
1596,318,2024-09-08,withdrawal,3281.06
1597,318,2023-10-12,fee,-3072.62
1598,319,2023-03-18,dividend,3247.73
1599,319,2024-01-26,fee,4746.53
1600,319,2024-02-14,withdrawal,1841.02
1601,319,2024-11-23,fee,1380.15
1602,319,2024-07-02,withdrawal,-1943.56
1603,319,2024-10-10,fee,5452.04
1604,320,2024-07-31,fee,4859.77
1605,320,2024-03-05,withdrawal,7323.52
1606,320,2025-03-17,fee,1504.41
1607,321,2023-03-21,withdrawal,-948.12
1608,321,2024-12-01,deposit,3225.53
1609,322,2024-10-17,fee,-3665.39
1610,322,2025-03-07,fee,-901.2
1611,323,2023-10-08,withdrawal,-4852.05
1612,323,2023-08-16,dividend,679.49
1613,323,2025-03-12,deposit,8884.54
1614,323,2024-06-23,withdrawal,5924.91
1615,323,2024-08-25,fee,7320.15
1616,323,2023-04-08,dividend,2934.4
1617,323,2024-07-18,fee,-934.19
1618,323,2023-02-19,deposit,-2438.79
1619,324,2023-07-05,dividend,177.59
1620,324,2024-05-03,dividend,3884.65
1621,324,2023-01-10,fee,5299.88
1622,324,2024-11-04,withdrawal,-3104.47
1623,324,2024-08-04,dividend,6031.34
1624,324,2025-01-12,deposit,4587.9
1625,324,2024-12-25,fee,6662.92
1626,324,2024-12-24,dividend,1866.8
1627,325,2025-03-28,fee,2029.99
1628,325,2023-10-10,fee,9289.24
1629,325,2023-11-09,withdrawal,4534.53
1630,325,2023-11-09,deposit,1097.72
1631,325,2025-05-15,fee,-3647.89
1632,326,2025-01-17,deposit,-1399.45
1633,326,2023-06-19,deposit,3629.75
1634,327,2024-07-21,fee,8943.84
1635,327,2024-03-10,deposit,5155.5
1636,328,2024-05-06,withdrawal,2467.08
1637,328,2024-02-20,deposit,-4791.5
1638,328,2025-05-01,withdrawal,6188.76
1639,328,2024-12-20,dividend,3014.87
1640,328,2023-09-08,fee,9913.33
1641,328,2024-09-13,deposit,1729.78
1642,328,2024-11-21,withdrawal,8952.78
1643,329,2023-06-29,withdrawal,-3873.16
1644,329,2024-06-10,withdrawal,299.37
1645,329,2024-03-08,deposit,2432.62
1646,329,2024-01-18,withdrawal,9545.93
1647,329,2024-11-26,fee,-1253.52
1648,329,2023-10-25,deposit,-512.33
1649,329,2023-09-29,fee,-1804.01
1650,329,2023-08-11,dividend,8845.85
1651,330,2024-04-19,deposit,8387.41
1652,330,2023-02-28,dividend,336.16
1653,330,2023-12-03,dividend,-524.74
1654,330,2023-01-06,deposit,245.83
1655,330,2024-02-16,withdrawal,317.98
1656,330,2024-03-17,deposit,2380.69
1657,330,2024-06-25,deposit,2714.78
1658,331,2023-05-07,dividend,8696.64
1659,331,2023-06-09,deposit,6541.71
1660,331,2023-08-20,fee,2060.48
1661,332,2024-01-09,fee,1425.12
1662,332,2024-07-03,withdrawal,7173.16
1663,332,2024-03-25,deposit,4844.19
1664,332,2023-06-15,dividend,-2901.88
1665,333,2023-01-06,dividend,388.55
1666,333,2023-04-24,withdrawal,-2156.49
1667,333,2023-05-17,deposit,918.19
1668,333,2023-02-02,fee,-2595.31
1669,333,2024-05-05,withdrawal,9395.48
1670,333,2023-05-02,fee,1316.43
1671,333,2025-03-30,dividend,5226.05
1672,334,2025-02-08,fee,6465.89
1673,334,2024-05-28,dividend,5889.92
1674,334,2023-05-15,dividend,-3354.01
1675,335,2023-05-10,deposit,-2666.87
1676,335,2025-02-24,deposit,5266.56
1677,336,2024-03-15,fee,9646.58
1678,336,2024-03-20,deposit,2202.9
1679,337,2023-03-26,dividend,6413.5
1680,337,2024-09-24,withdrawal,-2712.56
1681,337,2023-09-13,withdrawal,-782.92
1682,337,2025-06-03,deposit,-1047.04
1683,338,2024-11-13,withdrawal,7309.14
1684,338,2024-04-30,withdrawal,5596.91
1685,338,2024-12-18,deposit,5956.85
1686,338,2023-07-13,withdrawal,9888.28
1687,338,2023-08-23,withdrawal,-3193.08
1688,338,2023-02-09,dividend,-892.08
1689,338,2023-05-30,withdrawal,1394.54
1690,339,2023-04-04,withdrawal,7965.25
1691,339,2024-02-22,dividend,2874.57
1692,339,2023-08-16,withdrawal,42.67
1693,339,2023-03-04,dividend,2647.96
1694,339,2023-11-08,deposit,-3349.18
1695,339,2023-10-15,fee,9144.98
1696,340,2023-09-10,dividend,-202.39
1697,340,2023-07-06,deposit,-4386.66
1698,340,2024-11-07,deposit,6171.32
1699,340,2023-10-20,withdrawal,2080.87
1700,340,2024-03-17,deposit,-2227.4
1701,340,2024-01-08,dividend,14.23
1702,340,2023-04-10,deposit,5034.21
1703,341,2023-12-06,withdrawal,408.53
1704,341,2025-01-30,fee,6682.12
1705,341,2023-09-01,fee,4753.73
1706,341,2024-08-21,withdrawal,760.74
1707,341,2023-05-14,deposit,4443.38
1708,341,2023-02-12,deposit,3798.42
1709,341,2023-07-17,withdrawal,5569.9
1710,342,2024-07-13,deposit,4285.16
1711,342,2025-01-12,fee,2112.98
1712,343,2024-06-30,withdrawal,5811.54
1713,343,2023-05-11,deposit,-2124.4
1714,343,2025-06-17,fee,6390.33
1715,343,2024-01-10,fee,1727.23
1716,343,2024-03-22,deposit,-3984.37
1717,343,2024-06-20,dividend,8969.98
1718,343,2023-06-20,deposit,3987.3
1719,343,2023-10-24,withdrawal,-4318.32
1720,344,2025-03-24,deposit,9587.11
1721,344,2025-01-28,withdrawal,7218.0
1722,344,2024-12-02,dividend,2987.05
1723,344,2023-06-19,deposit,1566.17
1724,344,2024-07-29,dividend,6690.58
1725,344,2024-09-13,dividend,-927.59
1726,345,2023-06-13,deposit,3578.47
1727,345,2025-06-19,deposit,8929.41
1728,345,2024-05-30,dividend,5616.31
1729,346,2023-11-07,fee,7787.13
1730,346,2024-12-26,fee,-972.28
1731,346,2023-06-25,deposit,-1641.06
1732,346,2023-10-26,withdrawal,-4413.64
1733,346,2023-10-12,withdrawal,8908.72
1734,346,2025-06-13,fee,6859.32
1735,347,2025-04-23,withdrawal,-1850.41
1736,347,2023-01-02,deposit,4729.68
1737,347,2023-11-29,fee,-3751.31
1738,347,2025-01-09,fee,-2995.83
1739,347,2023-11-29,fee,9778.92
1740,347,2025-04-23,deposit,332.25
1741,347,2023-06-30,fee,-1160.19
1742,348,2025-01-09,deposit,6186.55
1743,348,2024-10-31,dividend,-1139.82
1744,349,2025-04-16,withdrawal,1632.77
1745,349,2023-10-03,fee,-1941.22
1746,349,2023-06-09,dividend,1690.84
1747,349,2024-01-13,dividend,-2774.99
1748,349,2023-04-06,dividend,2439.42
1749,349,2023-07-09,dividend,7233.97
1750,349,2023-07-13,withdrawal,3544.87
1751,350,2024-10-25,withdrawal,-769.34
1752,350,2023-06-16,fee,8278.8
1753,350,2024-12-04,dividend,4117.33
1754,350,2023-05-27,deposit,-3919.27
1755,350,2024-04-10,withdrawal,8636.97
1756,350,2023-04-13,dividend,5864.6
1757,350,2025-01-14,withdrawal,6256.66
1758,351,2024-01-22,deposit,759.86
1759,351,2025-04-26,deposit,-4796.72
1760,352,2023-05-16,deposit,-1274.86
1761,352,2023-10-02,deposit,-2860.47
1762,352,2025-03-22,deposit,9495.41
1763,352,2024-07-09,deposit,6041.97
1764,352,2025-05-23,fee,5611.84
1765,352,2023-05-23,withdrawal,2206.38
1766,352,2025-04-15,dividend,-2552.83
1767,352,2024-05-05,fee,-2682.3
1768,353,2024-10-04,fee,3154.19
1769,353,2025-04-24,deposit,-4332.11
1770,354,2023-04-16,fee,2673.14
1771,354,2023-05-26,dividend,-4981.84
1772,354,2023-01-25,withdrawal,-1599.87
1773,354,2023-05-31,dividend,299.65
1774,354,2023-08-20,fee,8825.36
1775,354,2024-12-04,dividend,8263.36
1776,355,2024-05-18,deposit,-2456.61
1777,355,2023-08-18,deposit,-3473.96
1778,355,2024-01-01,fee,-3855.65
1779,355,2023-05-02,fee,407.4
1780,355,2023-02-14,deposit,4067.6
1781,355,2024-03-14,withdrawal,2957.21
1782,355,2024-11-26,withdrawal,1378.67
1783,355,2024-10-01,fee,7263.44
1784,356,2023-10-05,deposit,8743.52
1785,356,2023-09-29,fee,7160.79
1786,356,2025-03-18,deposit,-4967.32
1787,356,2025-03-07,withdrawal,4837.81
1788,357,2024-02-04,withdrawal,1700.43
1789,357,2025-04-14,dividend,-3990.3
1790,357,2025-01-14,dividend,-822.86
1791,357,2023-11-27,deposit,9921.58
1792,358,2023-12-28,dividend,-210.26
1793,358,2024-05-07,dividend,5401.31
1794,358,2024-09-08,dividend,6902.52
1795,359,2025-04-01,withdrawal,9160.45
1796,359,2024-01-28,withdrawal,1279.89
1797,359,2024-07-05,dividend,3006.56
1798,359,2024-01-29,withdrawal,-3745.73
1799,360,2024-06-23,dividend,3668.15
1800,360,2024-12-20,withdrawal,-3691.25
1801,360,2023-01-03,fee,-1950.81
1802,360,2024-01-07,deposit,3375.62
1803,360,2023-04-23,withdrawal,-4106.34
1804,360,2024-01-05,fee,7731.27
1805,360,2023-10-29,withdrawal,1905.83
1806,361,2023-09-06,dividend,-1838.94
1807,361,2023-02-27,withdrawal,6204.93
1808,361,2024-12-13,deposit,5559.44
1809,361,2025-01-20,dividend,-4604.8
1810,361,2024-01-16,dividend,-4188.75
1811,361,2024-11-09,deposit,3724.11
1812,361,2025-05-07,dividend,3908.88
1813,361,2023-01-31,withdrawal,-2796.7
1814,362,2023-09-08,deposit,-3844.02
1815,362,2023-06-03,dividend,6481.27
1816,362,2025-01-31,dividend,-2898.31
1817,363,2024-04-26,fee,1172.84
1818,363,2024-03-30,fee,6720.95
1819,363,2023-10-21,deposit,-3331.0
1820,363,2024-10-19,deposit,-4518.21
1821,363,2024-05-30,withdrawal,-2594.77
1822,363,2025-05-02,dividend,1354.31
1823,364,2024-08-08,fee,2528.09
1824,364,2024-03-09,withdrawal,8971.75
1825,364,2023-04-05,fee,2822.52
1826,364,2025-01-30,withdrawal,-1822.04
1827,364,2023-08-13,deposit,884.36
1828,365,2025-04-16,deposit,5386.4
1829,365,2023-11-17,dividend,4790.5
1830,365,2025-04-27,dividend,707.05
1831,365,2025-04-02,deposit,572.17
1832,365,2023-07-19,dividend,-951.21
1833,365,2023-03-21,deposit,440.52
1834,365,2023-01-29,fee,-1407.05
1835,365,2024-07-08,withdrawal,-3403.03
1836,366,2025-02-13,deposit,8645.31
1837,366,2024-07-18,withdrawal,-1974.11
1838,366,2023-09-04,deposit,-962.48
1839,367,2024-07-31,deposit,9797.41
1840,367,2023-02-16,dividend,-4279.27
1841,367,2023-11-13,deposit,-4872.82
1842,367,2025-02-08,fee,-763.97
1843,367,2024-05-27,dividend,-2076.74
1844,367,2025-01-13,dividend,337.56
1845,368,2023-12-06,deposit,1109.3
1846,368,2024-05-29,deposit,7112.41
1847,368,2023-01-25,withdrawal,3807.63
1848,369,2024-08-23,dividend,8032.19
1849,369,2023-10-25,deposit,-2581.65
1850,369,2023-03-22,dividend,8278.06
1851,369,2025-01-05,deposit,-1526.45
1852,369,2025-04-06,withdrawal,5221.9
1853,370,2024-05-28,withdrawal,2744.51
1854,370,2024-04-03,fee,6780.28
1855,370,2023-10-25,fee,404.75
1856,371,2023-02-10,dividend,8360.2
1857,371,2023-09-02,dividend,-1867.69
1858,371,2023-06-06,deposit,3503.51
1859,371,2023-04-10,dividend,7070.9
1860,371,2025-02-23,withdrawal,8056.86
1861,371,2024-05-25,deposit,-3588.29
1862,371,2023-06-23,fee,9010.84
1863,371,2023-03-11,withdrawal,-798.24
1864,372,2023-04-02,fee,-3932.99
1865,372,2023-09-22,dividend,9792.15
1866,372,2025-02-20,fee,8149.87
1867,372,2023-05-07,withdrawal,9575.21
1868,373,2024-01-08,deposit,7885.05
1869,373,2024-02-23,dividend,7855.01
1870,373,2024-03-27,withdrawal,500.98
1871,373,2024-01-18,fee,-3747.64
1872,373,2024-06-02,dividend,1751.38
1873,374,2024-09-27,deposit,9661.47
1874,374,2025-01-28,deposit,6858.86
1875,374,2023-06-08,deposit,7795.9
1876,374,2024-01-20,fee,-2626.91
1877,374,2025-05-24,dividend,-3905.32
1878,374,2025-06-14,dividend,1934.18
1879,374,2023-12-24,deposit,1988.16
1880,375,2023-04-22,dividend,-3712.66
1881,375,2024-02-11,deposit,6523.25
1882,375,2024-02-16,withdrawal,-69.19
1883,375,2023-12-17,fee,9946.57
1884,375,2023-08-06,dividend,5534.36
1885,375,2023-04-28,dividend,-824.37
1886,375,2024-07-12,deposit,-2663.88
1887,376,2024-10-17,withdrawal,-1797.95
1888,376,2024-09-07,deposit,6613.08
1889,376,2025-04-07,deposit,422.39
1890,376,2024-04-29,dividend,-1798.69
1891,376,2025-06-07,withdrawal,-4655.86
1892,377,2023-10-04,dividend,-1218.93
1893,377,2023-03-27,withdrawal,-2873.93
1894,377,2024-02-19,fee,-3774.36
1895,377,2025-06-11,dividend,1295.83
1896,377,2024-11-16,withdrawal,8396.1
1897,377,2025-04-30,withdrawal,-4193.87
1898,377,2023-12-17,dividend,9450.49
1899,377,2023-06-18,fee,-2020.92
1900,378,2024-05-01,dividend,3032.59
1901,378,2024-12-14,withdrawal,1551.76
1902,378,2025-04-22,dividend,-4851.03
1903,378,2023-03-21,withdrawal,5840.86
1904,378,2023-11-28,withdrawal,4960.94
1905,379,2023-01-15,fee,-2742.41
1906,379,2023-06-01,dividend,2491.69
1907,379,2023-04-27,fee,6880.25
1908,379,2023-09-27,dividend,2810.38
1909,379,2024-04-06,deposit,9149.86
1910,379,2024-10-11,withdrawal,1739.93
1911,379,2023-02-07,deposit,-1720.66
1912,379,2024-03-06,withdrawal,5446.69
1913,380,2024-09-07,withdrawal,663.35
1914,380,2023-08-03,fee,9285.65
1915,380,2024-01-15,deposit,7206.69
1916,380,2023-11-06,deposit,8449.82
1917,380,2024-12-17,deposit,2486.96
1918,380,2024-02-28,dividend,1155.8
1919,380,2025-04-28,fee,3137.01
1920,380,2023-04-27,fee,8895.23
1921,381,2024-01-18,dividend,-2346.57
1922,381,2024-07-09,withdrawal,1538.14
1923,381,2025-05-15,fee,4894.08
1924,381,2024-10-11,dividend,-751.27
1925,381,2023-03-31,deposit,7089.1
1926,382,2024-10-27,deposit,-4753.6
1927,382,2023-04-17,dividend,2446.07
1928,383,2024-10-10,deposit,1661.55
1929,383,2024-11-14,deposit,-651.43
1930,383,2023-08-05,dividend,-1656.81
1931,383,2024-07-18,dividend,716.2
1932,383,2025-05-26,withdrawal,2043.61
1933,383,2023-12-26,deposit,9514.24
1934,383,2024-02-27,dividend,8619.9
1935,383,2023-01-08,dividend,9094.25
1936,384,2024-06-03,withdrawal,-745.93
1937,384,2023-11-11,fee,7577.26
1938,384,2024-11-20,dividend,-1376.68
1939,384,2023-02-03,dividend,-4767.05
1940,384,2025-03-20,withdrawal,616.09
1941,384,2023-12-10,fee,-2443.84
1942,384,2023-09-05,dividend,3336.09
1943,384,2023-07-17,dividend,4244.02
1944,385,2025-03-31,deposit,8979.11
1945,385,2023-05-12,dividend,9090.88
1946,385,2025-01-15,dividend,-2394.24
1947,385,2024-06-13,fee,-2623.35
1948,385,2023-04-12,withdrawal,5650.37
1949,386,2024-10-08,deposit,3654.01
1950,386,2025-05-13,dividend,6432.58
1951,386,2025-05-07,fee,3293.58
1952,387,2023-04-06,withdrawal,-3601.02
1953,387,2023-01-12,dividend,4433.41
1954,387,2023-01-29,withdrawal,4271.49
1955,387,2024-08-08,deposit,736.07
1956,388,2024-04-09,withdrawal,4516.95
1957,388,2023-07-11,fee,-1404.17
1958,388,2023-11-01,withdrawal,-2092.57
1959,388,2025-01-13,withdrawal,6700.43
1960,388,2025-02-27,dividend,-1092.8
1961,388,2023-10-09,deposit,-3755.55
1962,388,2024-10-04,withdrawal,-4652.89
1963,389,2023-04-24,deposit,1886.92
1964,389,2023-04-20,deposit,-2872.47
1965,389,2023-07-04,fee,-3608.34
1966,389,2025-05-14,dividend,420.96
1967,389,2024-02-05,withdrawal,-3489.92
1968,389,2024-02-28,deposit,-3896.36
1969,390,2023-08-04,deposit,5310.05
1970,390,2023-11-18,dividend,4503.28
1971,390,2025-04-07,dividend,-2583.45
1972,390,2023-01-11,fee,8554.57
1973,390,2023-05-01,deposit,9638.74
1974,390,2024-05-10,fee,9923.74
1975,390,2023-06-12,deposit,2826.23
1976,391,2023-07-17,deposit,4091.66
1977,391,2024-06-14,deposit,2676.17
1978,391,2023-08-10,withdrawal,8003.11
1979,391,2023-08-11,deposit,-4557.54
1980,392,2023-03-27,withdrawal,5916.16
1981,392,2023-10-02,withdrawal,-895.0
1982,392,2023-04-05,withdrawal,228.3
1983,393,2024-04-23,fee,6177.92
1984,393,2024-03-22,dividend,2689.85
1985,393,2023-07-17,dividend,-1248.6
1986,393,2024-12-04,withdrawal,7690.54
1987,393,2024-02-07,fee,-3456.58
1988,393,2023-06-19,fee,6911.49
1989,394,2024-03-19,dividend,8242.86
1990,394,2024-09-02,dividend,6206.19
1991,394,2024-09-29,fee,-3386.61
1992,394,2024-03-15,dividend,-2004.19
1993,394,2024-01-18,fee,8468.42
1994,394,2024-04-05,deposit,-2491.26
1995,394,2024-06-07,deposit,-1204.05
1996,395,2024-09-10,fee,7400.3
1997,395,2024-02-12,fee,-4550.9
1998,395,2025-04-08,withdrawal,-159.78
